id,code,canonical_name,source,wiktionary_url,wikidata_id,family_code,family_name,family_parent_code,ancestor_codes,script_codes,short_description,description_source_urls,description_status,description_model,description_updated_at,metadata
019e8878-b157-7cde-829c-27e0ba3e4449,fng,Fanagalo,wiktionary,https://en.wiktionary.org/wiki/Category:Fanagalo_language,Q35727,crp,creole or pidgin,qfa-cnt,"[""bnt-pro"",""bnt-ngu-pro"",""zu""]","[""Latn""]","Fanagalo is a pidgin and creole language of Southern Africa. It is derived primarily from Zulu and English, reflecting contact between diverse speakers in multilingual settings. The language has been used in regional work and social contexts, particularly in urban and mining areas, where speakers adopt a simplified, mixed vocabulary and grammar to facilitate communication.",[],missing,,,{}
019e8878-b189-7306-9906-4b6dab3916c3,fo,Faroese,wiktionary,https://en.wiktionary.org/wiki/Category:Faroese_language,Q25258,gmq-ins,Insular Scandinavian,gmq-wes,"[""ine-pro"",""gem-pro"",""gmq-pro"",""non"",""non-own""]","[""Latn""]","Faroese is a North Germanic language spoken in the Faroe Islands. It is part of the Indo-European language family and descended from Old Norse, with its own literary tradition since the medieval period. The language has its own standardized orthography and is used in education and media within the islands.",[],missing,,,{}
019e8878-b1b9-7ae4-ac6a-6ba5686d1c6c,fon,Fon,wiktionary,https://en.wiktionary.org/wiki/Category:Fon_language,Q33291,alv-gbe,Gbe,alv-von,"[""nic-pro"",""alv-pro"",""nic-vco-pro"",""alv-von-pro"",""alv-gbe-pro""]","[""Latn""]","Fon is a West African language of the Niger-Congo family. It is represented as a distinct linguistic system with its own vocabulary and grammar, reflecting its historical development within the region.",[],missing,,,{}
019e8878-b1ea-70d9-b392-ffa78664237f,fpe,Pichinglis,wiktionary,https://en.wiktionary.org/wiki/Category:Pichinglis_language,Q35288,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]","Pichinglis is a human language named Pichinglis and identified in linguistic reference materials by its corresponding language category. Current information does not specify a broader language family, regional homeland, or historical period, and there is no direct attestation beyond its categorization. The entry presents a straightforward description without additional ethnographic or sociolinguistic detail.",[],missing,,,{}
019e8878-b219-70ad-8064-7f54ba507b0b,fr,French,wiktionary,https://en.wiktionary.org/wiki/Category:French_language,Q150,roa-oil,Oïl,roa-grh,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro"",""frm""]","[""Latn"",""Brai""]","French language is the subject indicated by the category French_language. This label groups related terms and etymology-focused data under a single linguistic entry. The label serves to organize cognates, derivatives, and historical forms for etymological study.",[],missing,,,{}
019e8878-b244-7625-97ef-3cfc8bada20a,fr-CA,Canadian French,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Canadian_French_by_language,Q1450506,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro""]",[],"Canadian French is a variety of the French language spoken in Canada. It belongs to the Romance group within the Indo-European language family and includes regional varieties across provinces and communities. The category focuses on terms derived from Canadian French by other languages, illustrating lexical influence rather than a separate historical proto-language.",[],missing,,,{}
019e8878-b26f-70ca-bdd7-bb4131f57f34,fr-lou,Louisiana French,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Louisiana_French_by_language,Q3083213,,,,"[""fro"",""frm"",""fr""]",[],"Louisiana French is a Romance language variety spoken in Louisiana, United States. It is part of the French language family within Indo-European and developed from colonial-era French in North America; it remains a regional language with ongoing use in communities, literature, and media from the colonial period onward.",[],missing,,,{}
019e8878-b298-7bc9-a646-03c11a767b64,frc,Cajun French,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Cajun_French_by_language,Q880301,,,,[],[],"Cajun French is a French-based language variety with its own distinct vocabulary. It has contributed lexical items to other languages, evidenced by a category of terms derived from Cajun French by language, which helps etymologists trace cross-language influence and historical contact.",[],missing,,,{}
019e8878-b2c5-7e9f-a370-387093ba9658,frk,Frankish,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Frankish_by_language,Q10860505,gmw-frk,Low Franconian,gmw,"[""ine-pro"",""gem-pro"",""gmw-pro""]",[],"Frankish is a historical language whose lexicon has contributed terms to other languages, as reflected by a category of terms derived from Frankish by language. This indicates its lexical influence across European languages in historical contact contexts. It is evidenced by loanwords rather than a living speech community.",[],missing,,,{}
019e8878-b2f4-74fb-9039-8ad35dfa047f,frm,Middle French,wiktionary,https://en.wiktionary.org/wiki/Category:Middle_French_language,Q1473289,roa-oil,Oïl,roa-grh,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro""]","[""Latn""]","Middle French is a historical stage of the French language, belonging to the Romance family within the Gallo-Romance branch. It was spoken in medieval and early modern France, roughly from the 14th to the 17th century.",[],missing,,,{}
019e8878-b322-7e5f-987f-984d1bf03363,fro,Old French,wiktionary,https://en.wiktionary.org/wiki/Category:Old_French_language,Q35222,roa-oil,Oïl,roa-grh,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]","[""Latn"",""Hebr""]","Old French is a historical stage of the French language, part of the Romance language family, within the Gallo-Romance branch. It was spoken in what is now France during the medieval period.",[],missing,,,{}
019e8878-b34d-709d-b8fb-911eadca3f5c,fro-nor,Old Northern French,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Old_Northern_French_by_language,Q2044917,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro""]",[],Old Northern French is a historical Romance language variety that forms a precursor to modern French. It was used in northern France during the medieval period.,[],missing,,,{}
019e8878-b379-772f-960e-900c8c3d4912,fro-pic,Picard Old French,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Picard_Old_French_by_language,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro""]",[],"Picard Old French is a medieval form of the Old French language, belonging to the Romance language family. It is associated with the Picardy region in northern France, and its vocabulary has yielded terms borrowed into other languages, as documented in linguistic derivations.",[],missing,,,{}
019e8878-b3a4-713b-a7fb-f770f58b9b6c,frp,Franco-Provençal,wiktionary,https://en.wiktionary.org/wiki/Category:Franco-Proven%C3%A7al_language,Q15087,roa-grh,Gallo-Rhaetian,roa-gar,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""frp-old""]","[""Latn""]","Franco-Provençal is a Romance language of the Gallo-Romance branch. It is tied to the historical Franco-Provençal linguistic area spanning eastern France, western Switzerland, and northwestern Italy. This description derives from category data and does not include contemporary usage specifics.",[],missing,,,{}
019e8878-b3d1-7c22-8784-c1987725504c,frp-old,Old Franco-Provençal,wiktionary,,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]",[],,[],missing,,,{}
019e8878-b3fb-7051-8642-b44b0d35fdeb,frr,North Frisian,wiktionary,https://en.wiktionary.org/wiki/Category:North_Frisian_language,Q28224,gmw-fri,Frisian,gmw-afr,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ofs""]","[""Latn""]",North Frisian is a member of the Frisian language group within the West Germanic branch of the Indo-European family. It is spoken in the North Frisian region along the coast of northern Germany and reflects a long regional linguistic tradition with several distinct dialects.,[],missing,,,{}
019e8878-b42a-7e5d-bd82-129915c69db5,fud,East Futuna,wiktionary,https://en.wiktionary.org/wiki/Category:East_Futuna_language,Q35334,poz-pnp,Nuclear Polynesian,poz-pol,"[""map-pro"",""poz-pro"",""poz-pol-pro"",""poz-pnp-pro""]","[""Latn""]","East Futuna is a language named for the East Futuna region. The available material provides limited detail on its linguistic classification or historical period, so its family, status, and era cannot be confirmed from the cited source.",[],missing,,,{}
019e8878-b457-76a0-8f00-654ad6ab6dfa,fur,Friulian,wiktionary,https://en.wiktionary.org/wiki/Category:Friulian_language,Q33441,roa-rhe,Rhaeto-Romance,roa-grh,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fur-old""]",[],"Friulian is a language identified by the name Friulian. It is listed in a category focused on the Friulian language, illustrating its presence in linguistic and etymological reference material. The entry serves as a data point for comparing word origins and derivations across related languages in linguistic studies.",[],missing,,,{}
019e8878-b487-7851-b563-a92402fc5761,fur-old,Old Friulian,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Old_Friulian_by_language,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]",[],"Old Friulian is the historical form treated as the source of terms categorized by language. This category collects terms derived from Old Friulian by language, illustrating how this historical form has contributed to vocabulary across different linguistic traditions.",[],missing,,,{}
019e8878-b4b0-7fe7-b133-693ae099b942,fwe,Fwe,wiktionary,https://en.wiktionary.org/wiki/Category:Fwe_language,Q5511159,bnt-bot,Botatwe,bnt,"[""bnt-pro""]","[""Latn""]","Fwe is a human language recorded in linguistic references. The entry is categorized under Fwe language, indicating its recognition as a distinct language in the region where Fwe is spoken. As with many lesser-documented languages, detailed information on its exact family affiliation, regional distribution, and historical period is limited in the source material.",[],missing,,,{}
019e8878-b4de-73a3-baa9-f1787e6c5066,fy,West Frisian,wiktionary,https://en.wiktionary.org/wiki/Category:West_Frisian_language,Q27175,gmw-fri,Frisian,gmw-afr,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ofs""]","[""Latn""]",West Frisian is a West Germanic language in the Frisian branch. It is spoken in the Friesland region of the Netherlands and has long-standing literary and spoken usage dating back to medieval times. It occupies a recognized regional language status in the Dutch context.,[],missing,,,{}
019e8878-b50d-76d8-9e67-484a74bc8416,ga,Irish,wiktionary,https://en.wiktionary.org/wiki/Category:Irish_language,Q9142,cel-gae,Goidelic,cel-ins,"[""ine-pro"",""cel-pro"",""pgl"",""sga"",""mga""]","[""Latn"",""Latg""]","Irish is a living Celtic language in the Goidelic branch of the Insular Celtic subgroup, part of the Indo-European language family. It is principally spoken in Ireland and has historical roots in the Gaelic linguistic tradition.",[],missing,,,{}
019e8878-b539-7f4d-b1ad-9d8d2f423286,gaa,Ga,wiktionary,https://en.wiktionary.org/wiki/Category:Ga_language,Q33287,alv-gda,Ga-Dangme,alv-kwa,"[""nic-pro"",""alv-pro"",""nic-vco-pro"",""alv-kwa-pro""]","[""Latn""]",Ga is a living Niger-Congo language of the Kwa branch spoken by the Ga people in southern coastal Ghana. It is part of the regional language family with attested use in both historical and contemporary community communication.,[],missing,,,{}
019e8878-b568-78f8-8d5b-54124fd6de4a,gag,Gagauz,wiktionary,https://en.wiktionary.org/wiki/Category:Gagauz_language,Q33457,trk-ogz,Oghuz,trk-cmn,"[""trk-pro"",""trk-oat""]","[""Latn"",""Cyrl""]","Gagauz is a Turkic language spoken by the Gagauz people in Moldova’s autonomous region of Gagauzia and surrounding areas. It belongs to the Turkic language family and has historical and cultural continuity in the region, with attested use in traditional communities.",[],missing,,,{}
019e8878-b599-7ffe-b501-c050852ecd4a,gbm,Garhwali,wiktionary,https://en.wiktionary.org/wiki/Category:Garhwali_language,Q33459,inc-pah,Pahari,inc-nor,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-aka""]","[""Deva""]","Garhwali is an Indo-Aryan language spoken in the Garhwal region of northern India. It forms part of the wider North Indian language group and has a long history in regional speech and folklore, reflecting its deep regional roots and traditional usage.",[],missing,,,{}
019e8878-b5ca-7582-898c-c368206394a4,gbr,Gbagyi,wiktionary,https://en.wiktionary.org/wiki/Category:Gbagyi_language,Q11015105,alv-ngb,Nupe-Gbagyi,alv-nup,"[""nic-pro"",""alv-pro"",""nic-vco-pro"",""alv-von-pro"",""alv-nup-pro""]","[""Latn""]",Gbagyi is a living Niger-Congo language of central Nigeria spoken by the Gbagyi people in communities around the Jos Plateau and adjacent regions. It has a long regional history and is used in everyday communication and local cultural practices. The language continues to be learned by children and used in traditional and informal settings.,[],missing,,,{}
019e8878-b5fc-770e-b412-c6bc784cff98,gcf,Antillean Creole,wiktionary,https://en.wiktionary.org/wiki/Category:Antillean_Creole_language,Q3006280,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro"",""frm"",""fr""]","[""Latn""]","Antillean Creole is a French-based creole language of the Caribbean, part of the broader creole language family. It developed in colonial-era contact between French and West African languages and regional varieties, and is used in Caribbean communities as a means of daily communication.",[],missing,,,{}
019e8878-b629-761b-bab8-dd0915d6003a,gcl,Grenadian Creole English,wiktionary,https://en.wiktionary.org/wiki/Category:Grenadian_Creole_English_language,Q4252500,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]","Grenadian Creole English is an English-based creole language of Grenada. It is part of the Caribbean creole family and arose through contact between English and Grenadian languages, forming a distinct local variety used in Grenadian speech.",[],missing,,,{}
